sample_key,recording_id,window_start_s,window_end_s,row_idx,model,embedding_dim,a2v_num_frames,a2v_trim_frames,window_labels,dominant_species,is_single_species,wav_path,waveform_samples,source_sr,cluster_id,representation,subset,k,aggregation
nips4b_birds_trainfile684_2_3,nips4b_birds_trainfile684,2.0,3.0,2743,a2v,154368,201.0,0,parcae_call,parcae_call,True,/path/to/data,24000,24000,68,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile685_0_1,nips4b_birds_trainfile685,0.0,1.0,2744,a2v,154368,201.0,0,lusmeg_song,lusmeg_song,True,/path/to/data,24000,24000,15,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile686_2_3,nips4b_birds_trainfile686,2.0,3.0,2750,a2v,154368,201.0,0,serser_song,serser_song,True,/path/to/data,24000,24000,18,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile687_0_1,nips4b_birds_trainfile687,0.0,1.0,2753,a2v,154368,201.0,0,poepal_call,poepal_call,True,/path/to/data,24000,24000,114,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile687_1_2,nips4b_birds_trainfile687,1.0,2.0,2754,a2v,154368,201.0,0,poepal_call,poepal_call,True,/path/to/data,24000,24000,17,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile687_4_5,nips4b_birds_trainfile687,4.0,5.0,2757,a2v,154368,201.0,0,poepal_call,poepal_call,True,/path/to/data,24000,24000,48,a2v_1s_vote,single,200,majority_vote
nips4b_birds_trainfile002_0_3,nips4b_birds_trainfile002,0.0,3.0,2,a2v,461568,601.0,0,sylmel_song,sylmel_song,True,/path/to/data,72000,24000,18,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile008_0_3,nips4b_birds_trainfile008,0.0,3.0,12,a2v,461568,601.0,0,galthe_call,galthe_call,True,/path/to/data,72000,24000,60,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile008_2_5,nips4b_birds_trainfile008,2.0,5.0,13,a2v,461568,601.0,0,galthe_call,galthe_call,True,/path/to/data,72000,24000,118,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile013_0_3,nips4b_birds_trainfile013,0.0,3.0,18,a2v,461568,601.0,0,sylund_song,sylund_song,True,/path/to/data,72000,24000,112,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile013_2_5,nips4b_birds_trainfile013,2.0,5.0,19,a2v,461568,601.0,0,sylund_song,sylund_song,True,/path/to/data,72000,24000,49,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile016_0_3,nips4b_birds_trainfile016,0.0,3.0,22,a2v,461568,601.0,0,cetcet_song,cetcet_song,True,/path/to/data,72000,24000,41,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile016_2_5,nips4b_birds_trainfile016,2.0,5.0,23,a2v,461568,601.0,0,cetcet_song,cetcet_song,True,/path/to/data,72000,24000,122,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile021_0_3,nips4b_birds_trainfile021,0.0,3.0,26,a2v,461568,601.0,0,fricoe_song,fricoe_song,True,/path/to/data,72000,24000,60,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile023_0_3,nips4b_birds_trainfile023,0.0,3.0,28,a2v,461568,601.0,0,galthe_call,galthe_call,True,/path/to/data,72000,24000,182,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile023_2_5,nips4b_birds_trainfile023,2.0,5.0,29,a2v,461568,601.0,0,galthe_call,galthe_call,True,/path/to/data,72000,24000,178,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile024_0_3,nips4b_birds_trainfile024,0.0,3.0,30,a2v,461568,601.0,0,sylmel_song,sylmel_song,True,/path/to/data,72000,24000,49,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile024_2_5,nips4b_birds_trainfile024,2.0,5.0,31,a2v,461568,601.0,0,sylmel_call,sylmel_call,True,/path/to/data,72000,24000,179,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile027_2_5,nips4b_birds_trainfile027,2.0,5.0,33,a2v,461568,601.0,0,cetcet_song,cetcet_song,True,/path/to/data,72000,24000,17,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile029_0_3,nips4b_birds_trainfile029,0.0,3.0,34,a2v,461568,601.0,0,sylmel_call,sylmel_call,True,/path/to/data,72000,24000,137,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile033_0_3,nips4b_birds_trainfile033,0.0,3.0,40,a2v,461568,601.0,0,galthe_song,galthe_song,True,/path/to/data,72000,24000,179,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile033_2_5,nips4b_birds_trainfile033,2.0,5.0,41,a2v,461568,601.0,0,galthe_song,galthe_song,True,/path/to/data,72000,24000,58,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile034_0_3,nips4b_birds_trainfile034,0.0,3.0,42,a2v,461568,601.0,0,sylcan_song,sylcan_song,True,/path/to/data,72000,24000,61,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile034_2_5,nips4b_birds_trainfile034,2.0,5.0,43,a2v,461568,601.0,0,petpet_song,petpet_song,True,/path/to/data,72000,24000,189,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile035_0_3,nips4b_birds_trainfile035,0.0,3.0,44,a2v,461568,601.0,0,regign_song,regign_song,True,/path/to/data,72000,24000,25,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile035_2_5,nips4b_birds_trainfile035,2.0,5.0,45,a2v,461568,601.0,0,regign_song,regign_song,True,/path/to/data,72000,24000,140,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile037_0_3,nips4b_birds_trainfile037,0.0,3.0,48,a2v,461568,601.0,0,sylund_call,sylund_call,True,/path/to/data,72000,24000,68,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile037_2_5,nips4b_birds_trainfile037,2.0,5.0,49,a2v,461568,601.0,0,sylund_call,sylund_call,True,/path/to/data,72000,24000,68,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile041_2_5,nips4b_birds_trainfile041,2.0,5.0,55,a2v,461568,601.0,0,phycol_call,phycol_call,True,/path/to/data,72000,24000,87,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile046_0_3,nips4b_birds_trainfile046,0.0,3.0,62,a2v,461568,601.0,0,sylatr_call,sylatr_call,True,/path/to/data,72000,24000,137,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile046_2_5,nips4b_birds_trainfile046,2.0,5.0,63,a2v,461568,601.0,0,sylatr_call,sylatr_call,True,/path/to/data,72000,24000,137,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile047_2_5,nips4b_birds_trainfile047,2.0,5.0,65,a2v,461568,601.0,0,erirub_song,erirub_song,True,/path/to/data,72000,24000,127,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile048_0_3,nips4b_birds_trainfile048,0.0,3.0,66,a2v,461568,601.0,0,carcan_song,carcan_song,True,/path/to/data,72000,24000,66,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile048_2_5,nips4b_birds_trainfile048,2.0,5.0,67,a2v,461568,601.0,0,carcan_song,carcan_song,True,/path/to/data,72000,24000,98,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile049_2_5,nips4b_birds_trainfile049,2.0,5.0,69,a2v,461568,601.0,0,pasdom_call,pasdom_call,True,/path/to/data,72000,24000,168,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile050_0_3,nips4b_birds_trainfile050,0.0,3.0,70,a2v,461568,601.0,0,sylund_call,sylund_call,True,/path/to/data,72000,24000,68,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile050_2_5,nips4b_birds_trainfile050,2.0,5.0,71,a2v,461568,601.0,0,sylund_call,sylund_call,True,/path/to/data,72000,24000,72,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile051_2_5,nips4b_birds_trainfile051,2.0,5.0,73,a2v,461568,601.0,0,lusmeg_call,lusmeg_call,True,/path/to/data,72000,24000,68,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile062_0_3,nips4b_birds_trainfile062,0.0,3.0,82,a2v,461568,601.0,0,siteur_song,siteur_song,True,/path/to/data,72000,24000,95,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile062_2_5,nips4b_birds_trainfile062,2.0,5.0,83,a2v,461568,601.0,0,regign_song,regign_song,True,/path/to/data,72000,24000,132,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile063_0_3,nips4b_birds_trainfile063,0.0,3.0,84,a2v,461568,601.0,0,sylcan_song,sylcan_song,True,/path/to/data,72000,24000,19,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile063_2_5,nips4b_birds_trainfile063,2.0,5.0,85,a2v,461568,601.0,0,sylcan_song,sylcan_song,True,/path/to/data,72000,24000,112,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile068_0_3,nips4b_birds_trainfile068,0.0,3.0,90,a2v,461568,601.0,0,carcan_song,carcan_song,True,/path/to/data,72000,24000,55,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile068_2_5,nips4b_birds_trainfile068,2.0,5.0,91,a2v,461568,601.0,0,carcan_song,carcan_song,True,/path/to/data,72000,24000,178,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile070_0_3,nips4b_birds_trainfile070,0.0,3.0,94,a2v,461568,601.0,0,galcri_call,galcri_call,True,/path/to/data,72000,24000,119,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile070_2_5,nips4b_birds_trainfile070,2.0,5.0,95,a2v,461568,601.0,0,galcri_call,galcri_call,True,/path/to/data,72000,24000,35,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile073_2_5,nips4b_birds_trainfile073,2.0,5.0,99,a2v,461568,601.0,0,petpet_call,petpet_call,True,/path/to/data,72000,24000,108,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile075_0_3,nips4b_birds_trainfile075,0.0,3.0,100,a2v,461568,601.0,0,lopcri_call,lopcri_call,True,/path/to/data,72000,24000,87,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile077_2_5,nips4b_birds_trainfile077,2.0,5.0,105,a2v,461568,601.0,0,pyrpyr_call,pyrpyr_call,True,/path/to/data,72000,24000,19,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile082_2_5,nips4b_birds_trainfile082,2.0,5.0,113,a2v,461568,601.0,0,parcae_call,parcae_call,True,/path/to/data,72000,24000,55,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile096_0_3,nips4b_birds_trainfile096,0.0,3.0,124,a2v,461568,601.0,0,denmaj_drum,denmaj_drum,True,/path/to/data,72000,24000,181,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile098_0_3,nips4b_birds_trainfile098,0.0,3.0,126,a2v,461568,601.0,0,petpet_call,petpet_call,True,/path/to/data,72000,24000,132,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile100_0_3,nips4b_birds_trainfile100,0.0,3.0,128,a2v,461568,601.0,0,embcir_call,embcir_call,True,/path/to/data,72000,24000,158,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile100_2_5,nips4b_birds_trainfile100,2.0,5.0,129,a2v,461568,601.0,0,embcir_call,embcir_call,True,/path/to/data,72000,24000,158,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile104_2_5,nips4b_birds_trainfile104,2.0,5.0,135,a2v,461568,601.0,0,erirub_call,erirub_call,True,/path/to/data,72000,24000,158,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile107_0_3,nips4b_birds_trainfile107,0.0,3.0,138,a2v,461568,601.0,0,turphi_call,turphi_call,True,/path/to/data,72000,24000,36,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile108_0_3,nips4b_birds_trainfile108,0.0,3.0,140,a2v,461568,601.0,0,sylcan_call,sylcan_call,True,/path/to/data,72000,24000,38,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile108_2_5,nips4b_birds_trainfile108,2.0,5.0,141,a2v,461568,601.0,0,sylcan_call,sylcan_call,True,/path/to/data,72000,24000,38,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile110_2_5,nips4b_birds_trainfile110,2.0,5.0,143,a2v,461568,601.0,0,jyntor_song,jyntor_song,True,/path/to/data,72000,24000,75,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile113_0_3,nips4b_birds_trainfile113,0.0,3.0,144,a2v,461568,601.0,0,oriori_song,oriori_song,True,/path/to/data,72000,24000,100,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile113_2_5,nips4b_birds_trainfile113,2.0,5.0,145,a2v,461568,601.0,0,oriori_song,oriori_song,True,/path/to/data,72000,24000,100,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile120_2_5,nips4b_birds_trainfile120,2.0,5.0,153,a2v,461568,601.0,0,sylund_song,sylund_song,True,/path/to/data,72000,24000,68,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile125_0_3,nips4b_birds_trainfile125,0.0,3.0,156,a2v,461568,601.0,0,oriori_song,oriori_song,True,/path/to/data,72000,24000,55,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile125_2_5,nips4b_birds_trainfile125,2.0,5.0,157,a2v,461568,601.0,0,oriori_song,oriori_song,True,/path/to/data,72000,24000,20,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile127_0_3,nips4b_birds_trainfile127,0.0,3.0,158,a2v,461568,601.0,0,carcan_song,carcan_song,True,/path/to/data,72000,24000,20,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile127_2_5,nips4b_birds_trainfile127,2.0,5.0,159,a2v,461568,601.0,0,carcan_song,carcan_song,True,/path/to/data,72000,24000,173,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile130_0_3,nips4b_birds_trainfile130,0.0,3.0,160,a2v,461568,601.0,0,carcan_song,carcan_song,True,/path/to/data,72000,24000,68,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile138_2_5,nips4b_birds_trainfile138,2.0,5.0,171,a2v,461568,601.0,0,serser_song,serser_song,True,/path/to/data,72000,24000,20,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile139_0_3,nips4b_birds_trainfile139,0.0,3.0,172,a2v,461568,601.0,0,musstr_call,musstr_call,True,/path/to/data,72000,24000,55,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile139_2_5,nips4b_birds_trainfile139,2.0,5.0,173,a2v,461568,601.0,0,musstr_call,musstr_call,True,/path/to/data,72000,24000,30,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile144_0_3,nips4b_birds_trainfile144,0.0,3.0,176,a2v,461568,601.0,0,pyrpyr_call,pyrpyr_call,True,/path/to/data,72000,24000,109,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile145_2_5,nips4b_birds_trainfile145,2.0,5.0,179,a2v,461568,601.0,0,petpet_song,petpet_song,True,/path/to/data,72000,24000,18,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile148_2_5,nips4b_birds_trainfile148,2.0,5.0,183,a2v,461568,601.0,0,lusmeg_song,lusmeg_song,True,/path/to/data,72000,24000,118,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile151_0_3,nips4b_birds_trainfile151,0.0,3.0,188,a2v,461568,601.0,0,sylmel_call,sylmel_call,True,/path/to/data,72000,24000,42,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile151_2_5,nips4b_birds_trainfile151,2.0,5.0,189,a2v,461568,601.0,0,sylmel_call,sylmel_call,True,/path/to/data,72000,24000,48,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile154_2_5,nips4b_birds_trainfile154,2.0,5.0,195,a2v,461568,601.0,0,serser_song,serser_song,True,/path/to/data,72000,24000,20,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile155_2_5,nips4b_birds_trainfile155,2.0,5.0,197,a2v,461568,601.0,0,cetcet_song,cetcet_song,True,/path/to/data,72000,24000,122,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile156_0_3,nips4b_birds_trainfile156,0.0,3.0,198,a2v,461568,601.0,0,lopcri_call,lopcri_call,True,/path/to/data,72000,24000,118,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile156_2_5,nips4b_birds_trainfile156,2.0,5.0,199,a2v,461568,601.0,0,lopcri_call,lopcri_call,True,/path/to/data,72000,24000,46,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile157_0_3,nips4b_birds_trainfile157,0.0,3.0,200,a2v,461568,601.0,0,sylund_song,sylund_song,True,/path/to/data,72000,24000,3,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile157_2_5,nips4b_birds_trainfile157,2.0,5.0,201,a2v,461568,601.0,0,sylund_song,sylund_song,True,/path/to/data,72000,24000,135,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile158_0_3,nips4b_birds_trainfile158,0.0,3.0,202,a2v,461568,601.0,0,galcri_call,galcri_call,True,/path/to/data,72000,24000,171,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile160_0_3,nips4b_birds_trainfile160,0.0,3.0,204,a2v,461568,601.0,0,alaarv_song,alaarv_song,True,/path/to/data,72000,24000,167,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile162_0_3,nips4b_birds_trainfile162,0.0,3.0,206,a2v,461568,601.0,0,galcri_song,galcri_song,True,/path/to/data,72000,24000,31,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile162_2_5,nips4b_birds_trainfile162,2.0,5.0,207,a2v,461568,601.0,0,galcri_song,galcri_song,True,/path/to/data,72000,24000,31,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile165_0_3,nips4b_birds_trainfile165,0.0,3.0,210,a2v,461568,601.0,0,sylcan_call,sylcan_call,True,/path/to/data,72000,24000,103,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile165_2_5,nips4b_birds_trainfile165,2.0,5.0,211,a2v,461568,601.0,0,sylcan_call,sylcan_call,True,/path/to/data,72000,24000,103,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile166_0_3,nips4b_birds_trainfile166,0.0,3.0,212,a2v,461568,601.0,0,embcir_song,embcir_song,True,/path/to/data,72000,24000,102,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile168_0_3,nips4b_birds_trainfile168,0.0,3.0,216,a2v,461568,601.0,0,strtur_song,strtur_song,True,/path/to/data,72000,24000,142,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile168_2_5,nips4b_birds_trainfile168,2.0,5.0,217,a2v,461568,601.0,0,strtur_song,strtur_song,True,/path/to/data,72000,24000,148,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile172_2_5,nips4b_birds_trainfile172,2.0,5.0,223,a2v,461568,601.0,0,turphi_call,turphi_call,True,/path/to/data,72000,24000,159,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile174_0_3,nips4b_birds_trainfile174,0.0,3.0,224,a2v,461568,601.0,0,sylmel_call,sylmel_call,True,/path/to/data,72000,24000,38,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile174_2_5,nips4b_birds_trainfile174,2.0,5.0,225,a2v,461568,601.0,0,sylmel_call,sylmel_call,True,/path/to/data,72000,24000,168,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile176_0_3,nips4b_birds_trainfile176,0.0,3.0,226,a2v,461568,601.0,0,turphi_song,turphi_song,True,/path/to/data,72000,24000,87,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile176_2_5,nips4b_birds_trainfile176,2.0,5.0,227,a2v,461568,601.0,0,turphi_song,turphi_song,True,/path/to/data,72000,24000,55,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile180_0_3,nips4b_birds_trainfile180,0.0,3.0,232,a2v,461568,601.0,0,lusmeg_call,lusmeg_call,True,/path/to/data,72000,24000,161,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile185_0_3,nips4b_birds_trainfile185,0.0,3.0,242,a2v,461568,601.0,0,carcan_call,carcan_call,True,/path/to/data,72000,24000,137,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile188_0_3,nips4b_birds_trainfile188,0.0,3.0,244,a2v,461568,601.0,0,cetcet_song,cetcet_song,True,/path/to/data,72000,24000,17,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile188_2_5,nips4b_birds_trainfile188,2.0,5.0,245,a2v,461568,601.0,0,cetcet_song,cetcet_song,True,/path/to/data,72000,24000,87,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile190_0_3,nips4b_birds_trainfile190,0.0,3.0,246,a2v,461568,601.0,0,turphi_song,turphi_song,True,/path/to/data,72000,24000,87,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile190_2_5,nips4b_birds_trainfile190,2.0,5.0,247,a2v,461568,601.0,0,turphi_song,turphi_song,True,/path/to/data,72000,24000,167,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile191_0_3,nips4b_birds_trainfile191,0.0,3.0,248,a2v,461568,601.0,0,sylmel_call,sylmel_call,True,/path/to/data,72000,24000,170,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile200_0_3,nips4b_birds_trainfile200,0.0,3.0,256,a2v,461568,601.0,0,sylmel_song,sylmel_song,True,/path/to/data,72000,24000,135,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile200_2_5,nips4b_birds_trainfile200,2.0,5.0,257,a2v,461568,601.0,0,sylmel_song,sylmel_song,True,/path/to/data,72000,24000,32,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile201_0_3,nips4b_birds_trainfile201,0.0,3.0,258,a2v,461568,601.0,0,lusmeg_song,lusmeg_song,True,/path/to/data,72000,24000,123,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile201_2_5,nips4b_birds_trainfile201,2.0,5.0,259,a2v,461568,601.0,0,cetcet_song,cetcet_song,True,/path/to/data,72000,24000,122,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile202_0_3,nips4b_birds_trainfile202,0.0,3.0,260,a2v,461568,601.0,0,sylund_song,sylund_song,True,/path/to/data,72000,24000,49,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile202_2_5,nips4b_birds_trainfile202,2.0,5.0,261,a2v,461568,601.0,0,sylund_song,sylund_song,True,/path/to/data,72000,24000,72,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile204_0_3,nips4b_birds_trainfile204,0.0,3.0,262,a2v,461568,601.0,0,galthe_call,galthe_call,True,/path/to/data,72000,24000,60,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile205_0_3,nips4b_birds_trainfile205,0.0,3.0,264,a2v,461568,601.0,0,carcan_song,carcan_song,True,/path/to/data,72000,24000,68,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile207_2_5,nips4b_birds_trainfile207,2.0,5.0,269,a2v,461568,601.0,0,lusmeg_song,lusmeg_song,True,/path/to/data,72000,24000,10,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile208_0_3,nips4b_birds_trainfile208,0.0,3.0,270,a2v,461568,601.0,0,sylcan_call,sylcan_call,True,/path/to/data,72000,24000,38,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile208_2_5,nips4b_birds_trainfile208,2.0,5.0,271,a2v,461568,601.0,0,sylcan_call,sylcan_call,True,/path/to/data,72000,24000,38,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile213_0_3,nips4b_birds_trainfile213,0.0,3.0,276,a2v,461568,601.0,0,lusmeg_call,lusmeg_call,True,/path/to/data,72000,24000,118,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile213_2_5,nips4b_birds_trainfile213,2.0,5.0,277,a2v,461568,601.0,0,lusmeg_call,lusmeg_call,True,/path/to/data,72000,24000,60,a2v_3s_vote,single,190,majority_vote
nips4b_birds_trainfile221_0_3,nips4b_birds_trainfile221,0.0,3.0,282,a2v,461568,601.0,0,parcae_song,parcae_song,True,/path/to/data,72000,24000,30,a2v_3s_vote,single,190,majority_vote
